FlightNum,CarrierName,Origin,Destination,ScheduledTravelTime,ActualTravelTime,Discrepancy,CarrierCode,Rank
1835,Emirates,LAX,JFK,480.0,454.0,26.0,EK,612
9305,Emirates,MIA,JFK,480.0,505.0,25.0,EK,613
3120,Emirates,DFW,MIA,120.0,95.0,25.0,EK,614
7232,Emirates,ATL,JFK,900.0,925.0,25.0,EK,615
7903,Emirates,JFK,ATL,180.0,205.0,25.0,EK,616
4111,Emirates,MIA,DFW,120.0,145.0,25.0,EK,617
6333,Emirates,LAX,MIA,780.0,805.0,25.0,EK,618
8616,Emirates,DEN,SFO,180.0,155.0,25.0,EK,619
4369,Emirates,LAX,SEA,480.0,455.0,25.0,EK,620
9687,Emirates,SEA,DEN,420.0,396.0,24.0,EK,621
4752,Emirates,MIA,DEN,240.0,264.0,24.0,EK,622
2431,Emirates,SEA,LAX,660.0,636.0,24.0,EK,623
7919,Emirates,SEA,JFK,600.0,576.0,24.0,EK,624
5637,Emirates,DEN,ORD,600.0,576.0,24.0,EK,625
1342,Emirates,ORD,MIA,420.0,396.0,24.0,EK,626
7780,Emirates,ORD,LAX,180.0,204.0,24.0,EK,627
5719,Emirates,DEN,SFO,120.0,96.0,24.0,EK,628
8848,Emirates,JFK,ORD,420.0,444.0,24.0,EK,629
2258,Emirates,ORD,LAX,420.0,396.0,24.0,EK,630
9569,Emirates,DEN,BOS,420.0,396.0,24.0,EK,631
5329,Emirates,ATL,JFK,540.0,563.0,23.0,EK,632
4311,Emirates,ATL,JFK,120.0,97.0,23.0,EK,633
5498,Emirates,SFO,LAX,840.0,863.0,23.0,EK,634
4513,Emirates,LAX,ATL,180.0,203.0,23.0,EK,635
1521,Emirates,MIA,LAX,720.0,743.0,23.0,EK,636
6449,Emirates,ORD,JFK,780.0,803.0,23.0,EK,637
8329,Emirates,MIA,ORD,360.0,383.0,23.0,EK,638
1407,Emirates,ORD,LAX,300.0,277.0,23.0,EK,639
7400,Emirates,DFW,JFK,900.0,923.0,23.0,EK,640
9149,Emirates,SFO,BOS,360.0,383.0,23.0,EK,641
2001,Emirates,SEA,DFW,420.0,397.0,23.0,EK,642
4225,Emirates,DFW,JFK,360.0,337.0,23.0,EK,643
7769,Emirates,SFO,MIA,720.0,697.0,23.0,EK,644
3376,Emirates,ATL,LAX,660.0,683.0,23.0,EK,645
7493,Emirates,ORD,DEN,840.0,862.0,22.0,EK,646
5523,Emirates,SEA,DEN,540.0,518.0,22.0,EK,647
7725,Emirates,ATL,MIA,480.0,502.0,22.0,EK,648
9875,Emirates,JFK,SEA,360.0,382.0,22.0,EK,649
1276,Emirates,LAX,SFO,780.0,802.0,22.0,EK,650
6113,Emirates,SFO,SEA,780.0,758.0,22.0,EK,651
8105,Emirates,BOS,ATL,660.0,682.0,22.0,EK,652
6753,Emirates,ORD,SEA,720.0,698.0,22.0,EK,653
2390,Emirates,ATL,ORD,180.0,158.0,22.0,EK,654
6704,Emirates,ATL,JFK,180.0,202.0,22.0,EK,655
2132,Emirates,JFK,ORD,660.0,638.0,22.0,EK,656
7108,Emirates,MIA,DFW,600.0,621.0,21.0,EK,657
3136,Emirates,MIA,DEN,600.0,621.0,21.0,EK,658
3707,Emirates,SEA,SFO,180.0,159.0,21.0,EK,659
6146,Emirates,BOS,MIA,900.0,921.0,21.0,EK,660
4635,Emirates,SEA,DEN,360.0,381.0,21.0,EK,661
1844,Emirates,LAX,DEN,900.0,921.0,21.0,EK,662
6363,Emirates,DFW,DEN,840.0,860.0,20.0,EK,663
5120,Emirates,ORD,DEN,900.0,880.0,20.0,EK,664
9240,Emirates,DFW,BOS,420.0,440.0,20.0,EK,665
6601,Emirates,ORD,SFO,480.0,500.0,20.0,EK,666
3447,Emirates,BOS,SEA,300.0,280.0,20.0,EK,667
6639,Emirates,ORD,LAX,900.0,920.0,20.0,EK,668
4934,Emirates,DFW,MIA,780.0,760.0,20.0,EK,669
9319,Emirates,DFW,ORD,240.0,220.0,20.0,EK,670
1139,Emirates,BOS,DEN,660.0,680.0,20.0,EK,671
8746,Emirates,SFO,SEA,240.0,220.0,20.0,EK,672
9021,Emirates,DEN,SFO,720.0,700.0,20.0,EK,673
7334,Emirates,JFK,DFW,420.0,400.0,20.0,EK,674
9035,Emirates,MIA,SEA,540.0,560.0,20.0,EK,675
4061,Emirates,ORD,ATL,900.0,880.0,20.0,EK,676
6998,Emirates,DEN,BOS,360.0,340.0,20.0,EK,677
8982,Emirates,DEN,ATL,300.0,320.0,20.0,EK,678
3515,Emirates,LAX,DFW,420.0,401.0,19.0,EK,679
3853,Emirates,LAX,SFO,240.0,221.0,19.0,EK,680
4534,Emirates,ORD,JFK,480.0,499.0,19.0,EK,681
7781,Emirates,JFK,SEA,660.0,679.0,19.0,EK,682
5177,Emirates,DEN,LAX,840.0,859.0,19.0,EK,683
7733,Emirates,BOS,SFO,300.0,281.0,19.0,EK,684
2774,Emirates,JFK,BOS,660.0,641.0,19.0,EK,685
1271,Emirates,MIA,DEN,540.0,521.0,19.0,EK,686
3393,Emirates,ORD,ATL,720.0,701.0,19.0,EK,687
4205,Emirates,ATL,SEA,600.0,619.0,19.0,EK,688
7607,Emirates,DEN,SEA,540.0,558.0,18.0,EK,689
2093,Emirates,DFW,ATL,900.0,882.0,18.0,EK,690
6394,Emirates,DEN,SFO,180.0,198.0,18.0,EK,691
3326,Emirates,DEN,SEA,720.0,702.0,18.0,EK,692
9027,Emirates,SFO,JFK,900.0,918.0,18.0,EK,693
8246,Emirates,SFO,SEA,900.0,882.0,18.0,EK,694
5882,Emirates,ORD,JFK,840.0,858.0,18.0,EK,695
8491,Emirates,ORD,LAX,360.0,342.0,18.0,EK,696
8778,Emirates,LAX,DFW,660.0,678.0,18.0,EK,697
3731,Emirates,LAX,MIA,360.0,342.0,18.0,EK,698
9497,Emirates,MIA,JFK,840.0,857.0,17.0,EK,699
9436,Emirates,SEA,DEN,840.0,823.0,17.0,EK,700
5178,Emirates,BOS,ORD,480.0,497.0,17.0,EK,701
4730,Emirates,DFW,LAX,300.0,283.0,17.0,EK,702
5413,Emirates,SEA,MIA,360.0,343.0,17.0,EK,703
5110,Emirates,MIA,SEA,840.0,857.0,17.0,EK,704
6375,Emirates,ORD,MIA,300.0,283.0,17.0,EK,705
1649,Emirates,BOS,DFW,300.0,317.0,17.0,EK,706
7575,Emirates,DFW,ATL,540.0,557.0,17.0,EK,707
9825,Emirates,JFK,LAX,240.0,257.0,17.0,EK,708
5661,Emirates,DEN,JFK,120.0,137.0,17.0,EK,709
2279,Emirates,DEN,MIA,600.0,617.0,17.0,EK,710
8070,Emirates,DEN,JFK,360.0,343.0,17.0,EK,711
2013,Emirates,LAX,MIA,360.0,343.0,17.0,EK,712
5113,Emirates,SEA,DEN,540.0,524.0,16.0,EK,713
2270,Emirates,DFW,ORD,660.0,644.0,16.0,EK,714
4921,Emirates,JFK,ORD,900.0,916.0,16.0,EK,715
1947,Emirates,DEN,LAX,720.0,736.0,16.0,EK,716
3452,Emirates,BOS,SEA,300.0,316.0,16.0,EK,717
5209,Emirates,LAX,DFW,540.0,524.0,16.0,EK,718
4377,Emirates,DEN,SFO,540.0,556.0,16.0,EK,719
1340,Emirates,JFK,BOS,300.0,316.0,16.0,EK,720
3514,Emirates,LAX,DFW,120.0,135.0,15.0,EK,721
7465,Emirates,ORD,LAX,840.0,825.0,15.0,EK,722
9878,Emirates,ORD,SFO,180.0,165.0,15.0,EK,723
9281,Emirates,MIA,SFO,420.0,435.0,15.0,EK,724
1715,Emirates,SFO,BOS,540.0,555.0,15.0,EK,725
2577,Emirates,DFW,SFO,240.0,255.0,15.0,EK,726
2889,Emirates,MIA,BOS,540.0,555.0,15.0,EK,727
9242,Emirates,MIA,DEN,840.0,855.0,15.0,EK,728
3777,Emirates,ATL,SFO,900.0,885.0,15.0,EK,729
8364,Emirates,DFW,JFK,780.0,795.0,15.0,EK,730
9830,Emirates,LAX,SEA,780.0,795.0,15.0,EK,731
3765,Emirates,DFW,MIA,480.0,466.0,14.0,EK,732
3300,Emirates,MIA,LAX,600.0,614.0,14.0,EK,733
8316,Emirates,BOS,ORD,420.0,434.0,14.0,EK,734
8763,Emirates,DEN,ORD,240.0,226.0,14.0,EK,735
7187,Emirates,DEN,JFK,360.0,374.0,14.0,EK,736
2080,Emirates,LAX,JFK,120.0,106.0,14.0,EK,737
4121,Emirates,BOS,DEN,540.0,554.0,14.0,EK,738
2191,Emirates,MIA,ORD,840.0,854.0,14.0,EK,739
3615,Emirates,SFO,ATL,600.0,586.0,14.0,EK,740
2156,Emirates,ORD,MIA,780.0,794.0,14.0,EK,741
9171,Emirates,DFW,ORD,180.0,193.0,13.0,EK,742
3294,Emirates,LAX,SEA,780.0,793.0,13.0,EK,743
2007,Emirates,JFK,BOS,540.0,553.0,13.0,EK,744
2112,Emirates,DFW,MIA,780.0,793.0,13.0,EK,745
8135,Emirates,BOS,SEA,660.0,647.0,13.0,EK,746
3602,Emirates,JFK,BOS,300.0,313.0,13.0,EK,747
8562,Emirates,ATL,DEN,300.0,287.0,13.0,EK,748
6375,Emirates,JFK,ATL,720.0,707.0,13.0,EK,749
5350,Emirates,SEA,BOS,360.0,373.0,13.0,EK,750
3833,Emirates,SEA,DFW,240.0,227.0,13.0,EK,751
5091,Emirates,ATL,DEN,840.0,853.0,13.0,EK,752
5121,Emirates,BOS,DFW,540.0,553.0,13.0,EK,753
3077,Emirates,JFK,MIA,840.0,852.0,12.0,EK,754
6267,Emirates,LAX,ATL,420.0,432.0,12.0,EK,755
8123,Emirates,DFW,ATL,300.0,288.0,12.0,EK,756
8456,Emirates,ORD,BOS,420.0,408.0,12.0,EK,757
4884,Emirates,JFK,DEN,840.0,828.0,12.0,EK,758
4410,Emirates,ATL,BOS,840.0,852.0,12.0,EK,759
1117,Emirates,LAX,MIA,660.0,648.0,12.0,EK,760
4901,Emirates,SFO,ATL,480.0,492.0,12.0,EK,761
6776,Emirates,ORD,JFK,840.0,852.0,12.0,EK,762
5361,Emirates,JFK,ATL,240.0,252.0,12.0,EK,763
9899,Emirates,BOS,SFO,240.0,228.0,12.0,EK,764
4761,Emirates,LAX,JFK,420.0,408.0,12.0,EK,765
1942,Emirates,SFO,JFK,180.0,169.0,11.0,EK,766
2669,Emirates,DEN,LAX,660.0,649.0,11.0,EK,767
2941,Emirates,LAX,BOS,360.0,349.0,11.0,EK,768
4677,Emirates,SEA,BOS,660.0,671.0,11.0,EK,769
8544,Emirates,SFO,ORD,120.0,109.0,11.0,EK,770
2564,Emirates,LAX,BOS,540.0,551.0,11.0,EK,771
7184,Emirates,DFW,ATL,420.0,431.0,11.0,EK,772
3959,Emirates,ATL,SEA,300.0,311.0,11.0,EK,773
9334,Emirates,LAX,ORD,660.0,671.0,11.0,EK,774
4518,Emirates,SFO,ORD,780.0,769.0,11.0,EK,775
5633,Emirates,DEN,ORD,180.0,191.0,11.0,EK,776
3946,Emirates,ORD,BOS,780.0,791.0,11.0,EK,777
6806,Emirates,SFO,DFW,660.0,671.0,11.0,EK,778
5431,Emirates,ORD,DEN,900.0,889.0,11.0,EK,779
9717,Emirates,SFO,BOS,780.0,770.0,10.0,EK,780
5650,Emirates,SFO,JFK,780.0,790.0,10.0,EK,781
3429,Emirates,ORD,JFK,540.0,550.0,10.0,EK,782
1989,Emirates,SEA,MIA,300.0,310.0,10.0,EK,783
2508,Emirates,DFW,DEN,480.0,490.0,10.0,EK,784
4623,Emirates,BOS,JFK,300.0,310.0,10.0,EK,785
9228,Emirates,DEN,JFK,540.0,530.0,10.0,EK,786
3194,Emirates,DFW,LAX,360.0,370.0,10.0,EK,787
2885,Emirates,MIA,JFK,720.0,710.0,10.0,EK,788
1916,Emirates,LAX,ATL,660.0,650.0,10.0,EK,789
5998,Emirates,DEN,LAX,420.0,430.0,10.0,EK,790
3718,Emirates,LAX,SFO,780.0,770.0,10.0,EK,791
6377,Emirates,MIA,LAX,180.0,171.0,9.0,EK,792
9815,Emirates,MIA,SFO,900.0,909.0,9.0,EK,793
7405,Emirates,LAX,ORD,240.0,249.0,9.0,EK,794
5445,Emirates,LAX,SFO,780.0,771.0,9.0,EK,795
1476,Emirates,DEN,ATL,780.0,771.0,9.0,EK,796
4751,Emirates,ATL,ORD,420.0,411.0,9.0,EK,797
7506,Emirates,LAX,ORD,660.0,651.0,9.0,EK,798
6916,Emirates,MIA,DEN,300.0,309.0,9.0,EK,799
2126,Emirates,LAX,SFO,720.0,712.0,8.0,EK,800
5563,Emirates,JFK,LAX,300.0,292.0,8.0,EK,801
3384,Emirates,ORD,SEA,180.0,188.0,8.0,EK,802
4015,Emirates,LAX,DFW,720.0,712.0,8.0,EK,803
5802,Emirates,LAX,SFO,240.0,232.0,8.0,EK,804
2511,Emirates,DEN,SEA,900.0,908.0,8.0,EK,805
5676,Emirates,SFO,DFW,240.0,232.0,8.0,EK,806
6074,Emirates,DEN,DFW,420.0,428.0,8.0,EK,807
5344,Emirates,LAX,SEA,420.0,412.0,8.0,EK,808
2452,Emirates,LAX,MIA,780.0,772.0,8.0,EK,809
5979,Emirates,DEN,SEA,720.0,712.0,8.0,EK,810
9258,Emirates,ATL,SFO,300.0,292.0,8.0,EK,811
9544,Emirates,ATL,DFW,180.0,173.0,7.0,EK,812
5430,Emirates,LAX,SFO,300.0,293.0,7.0,EK,813
1456,Emirates,ATL,BOS,660.0,667.0,7.0,EK,814
2938,Emirates,DEN,DFW,900.0,907.0,7.0,EK,815
9828,Emirates,SFO,ORD,840.0,833.0,7.0,EK,816
3572,Emirates,ORD,BOS,420.0,413.0,7.0,EK,817
4699,Emirates,JFK,SFO,480.0,473.0,7.0,EK,818
4463,Emirates,BOS,MIA,360.0,353.0,7.0,EK,819
9022,Emirates,MIA,JFK,300.0,293.0,7.0,EK,820
7611,Emirates,SFO,SEA,840.0,834.0,6.0,EK,821
2816,Emirates,SEA,LAX,600.0,606.0,6.0,EK,822
5499,Emirates,DFW,ATL,480.0,474.0,6.0,EK,823
2488,Emirates,ORD,MIA,840.0,846.0,6.0,EK,824
7747,Emirates,BOS,ATL,240.0,234.0,6.0,EK,825
5115,Emirates,MIA,DFW,900.0,894.0,6.0,EK,826
4313,Emirates,MIA,DEN,840.0,834.0,6.0,EK,827
5182,Emirates,JFK,SEA,900.0,894.0,6.0,EK,828
8843,Emirates,ATL,DEN,300.0,294.0,6.0,EK,829
2764,Emirates,SFO,DEN,840.0,846.0,6.0,EK,830
3952,Emirates,SEA,LAX,720.0,714.0,6.0,EK,831
7159,Emirates,BOS,MIA,720.0,726.0,6.0,EK,832
3029,Emirates,ORD,JFK,420.0,426.0,6.0,EK,833
8939,Emirates,JFK,BOS,780.0,785.0,5.0,EK,834
1253,Emirates,LAX,MIA,900.0,905.0,5.0,EK,835
6239,Emirates,ATL,DEN,180.0,185.0,5.0,EK,836
5027,Emirates,LAX,DEN,780.0,775.0,5.0,EK,837
4491,Emirates,JFK,LAX,180.0,185.0,5.0,EK,838
1938,Emirates,JFK,SEA,420.0,415.0,5.0,EK,839
2835,Emirates,SEA,DFW,600.0,595.0,5.0,EK,840
9345,Emirates,ATL,ORD,840.0,835.0,5.0,EK,841
3378,Emirates,SEA,DEN,720.0,715.0,5.0,EK,842
3320,Emirates,BOS,DEN,660.0,665.0,5.0,EK,843
7201,Emirates,JFK,SFO,360.0,365.0,5.0,EK,844
4471,Emirates,ATL,JFK,900.0,895.0,5.0,EK,845
4293,Emirates,DEN,SEA,420.0,415.0,5.0,EK,846
8540,Emirates,MIA,SFO,480.0,475.0,5.0,EK,847
4173,Emirates,DFW,SFO,840.0,844.0,4.0,EK,848
9910,Emirates,DEN,ORD,240.0,244.0,4.0,EK,849
3315,Emirates,DEN,SFO,300.0,304.0,4.0,EK,850
3335,Emirates,LAX,SEA,480.0,484.0,4.0,EK,851
2309,Emirates,ORD,LAX,780.0,784.0,4.0,EK,852
8943,Emirates,LAX,SFO,120.0,116.0,4.0,EK,853
9522,Emirates,ATL,BOS,660.0,664.0,4.0,EK,854
3023,Emirates,DEN,ATL,120.0,116.0,4.0,EK,855
6502,Emirates,JFK,DEN,120.0,124.0,4.0,EK,856
4343,Emirates,SEA,BOS,420.0,416.0,4.0,EK,857
2177,Emirates,SFO,MIA,540.0,544.0,4.0,EK,858
1752,Emirates,ATL,SFO,480.0,484.0,4.0,EK,859
7968,Emirates,DFW,DEN,660.0,656.0,4.0,EK,860
9747,Emirates,BOS,MIA,360.0,356.0,4.0,EK,861
8119,Emirates,DEN,SEA,600.0,604.0,4.0,EK,862
7266,Emirates,DFW,ATL,540.0,544.0,4.0,EK,863
2605,Emirates,JFK,BOS,360.0,363.0,3.0,EK,864
2956,Emirates,SEA,LAX,540.0,537.0,3.0,EK,865
1509,Emirates,ORD,SEA,420.0,417.0,3.0,EK,866
7037,Emirates,ATL,SEA,180.0,183.0,3.0,EK,867
4553,Emirates,ATL,DEN,120.0,123.0,3.0,EK,868
3446,Emirates,ORD,SFO,300.0,297.0,3.0,EK,869
4660,Emirates,DEN,SFO,300.0,303.0,3.0,EK,870
7010,Emirates,BOS,DFW,840.0,843.0,3.0,EK,871
7299,Emirates,JFK,ATL,300.0,297.0,3.0,EK,872
2666,Emirates,LAX,BOS,480.0,483.0,3.0,EK,873
8759,Emirates,MIA,SEA,840.0,843.0,3.0,EK,874
9628,Emirates,DFW,SEA,420.0,417.0,3.0,EK,875
8591,Emirates,DFW,SFO,600.0,603.0,3.0,EK,876
6667,Emirates,BOS,DEN,840.0,843.0,3.0,EK,877
5294,Emirates,SEA,ORD,420.0,418.0,2.0,EK,878
7216,Emirates,JFK,SFO,900.0,898.0,2.0,EK,879
7447,Emirates,MIA,JFK,480.0,482.0,2.0,EK,880
4087,Emirates,JFK,ORD,660.0,658.0,2.0,EK,881
3458,Emirates,SFO,DFW,240.0,238.0,2.0,EK,882
8016,Emirates,BOS,DFW,420.0,418.0,2.0,EK,883
2963,Emirates,DFW,JFK,720.0,722.0,2.0,EK,884
4320,Emirates,SEA,DFW,540.0,538.0,2.0,EK,885
3657,Emirates,MIA,BOS,720.0,722.0,2.0,EK,886
1168,Emirates,SEA,LAX,180.0,178.0,2.0,EK,887
2222,Emirates,SFO,ATL,720.0,718.0,2.0,EK,888
8706,Emirates,SFO,DFW,180.0,182.0,2.0,EK,889
7242,Emirates,SEA,ORD,480.0,478.0,2.0,EK,890
2547,Emirates,LAX,DEN,360.0,358.0,2.0,EK,891
7103,Emirates,SEA,MIA,120.0,122.0,2.0,EK,892
2352,Emirates,LAX,DFW,660.0,659.0,1.0,EK,893
9387,Emirates,SFO,JFK,180.0,179.0,1.0,EK,894
1251,Emirates,MIA,ATL,780.0,779.0,1.0,EK,895
1508,Emirates,ATL,BOS,120.0,121.0,1.0,EK,896
2016,Emirates,MIA,LAX,840.0,839.0,1.0,EK,897
7834,Emirates,BOS,ATL,780.0,779.0,1.0,EK,898
7648,Emirates,SEA,DEN,600.0,599.0,1.0,EK,899
3765,Emirates,MIA,ORD,540.0,541.0,1.0,EK,900
5711,Emirates,JFK,ATL,120.0,119.0,1.0,EK,901
3645,Emirates,DFW,MIA,660.0,659.0,1.0,EK,902
8946,Emirates,MIA,DEN,540.0,541.0,1.0,EK,903
1565,Emirates,JFK,ORD,540.0,540.0,0.0,EK,904
9210,Emirates,MIA,JFK,180.0,180.0,0.0,EK,905
5567,Emirates,MIA,JFK,180.0,180.0,0.0,EK,906
4937,Emirates,BOS,SEA,300.0,300.0,0.0,EK,907
2706,Emirates,JFK,DEN,480.0,480.0,0.0,EK,908
3295,Emirates,ATL,LAX,120.0,120.0,0.0,EK,909
4197,Emirates,SFO,LAX,420.0,,,EK,910
6735,Emirates,DFW,ATL,660.0,,,EK,911
2419,Emirates,JFK,LAX,780.0,,,EK,912
4065,Emirates,ATL,LAX,780.0,,,EK,913
4878,Emirates,SEA,JFK,480.0,,,EK,914
1761,Emirates,DEN,MIA,240.0,,,EK,915
2329,Emirates,DEN,SEA,360.0,,,EK,916
2277,Emirates,MIA,LAX,300.0,,,EK,917
8119,Emirates,ATL,JFK,840.0,,,EK,918
3519,Emirates,ATL,DEN,660.0,,,EK,919
1556,Emirates,ORD,ATL,360.0,,,EK,920
5688,Emirates,DEN,LAX,600.0,,,EK,921
3423,Emirates,SFO,ATL,240.0,,,EK,922
6271,Emirates,DFW,SEA,660.0,,,EK,923
5992,Emirates,DEN,JFK,660.0,,,EK,924
2749,Emirates,MIA,BOS,600.0,,,EK,925
1077,Emirates,SFO,JFK,180.0,,,EK,926
2113,Emirates,SEA,ATL,480.0,,,EK,927
9198,Emirates,JFK,DFW,600.0,,,EK,928
7983,Emirates,ATL,DFW,540.0,,,EK,929
6561,Emirates,LAX,BOS,600.0,,,EK,930
2145,Emirates,SEA,MIA,720.0,,,EK,931
4465,Emirates,JFK,BOS,900.0,,,EK,932
5139,Emirates,JFK,LAX,900.0,,,EK,933
1897,Emirates,DFW,DEN,480.0,,,EK,934
2648,Emirates,DEN,SEA,120.0,,,EK,935
2465,Emirates,DEN,LAX,180.0,,,EK,936
8217,Emirates,JFK,SEA,300.0,,,EK,937
4970,Emirates,SFO,DFW,420.0,,,EK,938
3773,Emirates,ORD,JFK,420.0,,,EK,939
5806,Emirates,BOS,SEA,720.0,,,EK,940
9280,Emirates,ATL,MIA,600.0,,,EK,941
3862,Emirates,LAX,ATL,300.0,,,EK,942
4321,Emirates,ORD,BOS,660.0,,,EK,943
6074,Emirates,ATL,BOS,840.0,,,EK,944
5865,Emirates,DEN,BOS,300.0,,,EK,945
1867,Emirates,SFO,MIA,120.0,,,EK,946
2818,Emirates,DFW,BOS,420.0,,,EK,947
8164,Emirates,MIA,SFO,300.0,,,EK,948
7979,Emirates,LAX,JFK,360.0,,,EK,949
1973,Emirates,DEN,LAX,600.0,,,EK,950
9499,Emirates,MIA,JFK,480.0,,,EK,951
3142,Emirates,LAX,ORD,540.0,,,EK,952
6839,Emirates,SEA,ORD,780.0,,,EK,953
5702,Emirates,ATL,SEA,360.0,,,EK,954
8110,Emirates,SFO,DFW,900.0,,,EK,955
4253,Emirates,DEN,ATL,660.0,,,EK,956
1895,Emirates,ORD,MIA,300.0,,,EK,957
2170,Emirates,ORD,DFW,180.0,,,EK,958
2903,Emirates,BOS,JFK,120.0,,,EK,959
2160,Emirates,SFO,LAX,240.0,,,EK,960
5038,Emirates,MIA,DEN,840.0,,,EK,961
3551,Emirates,ATL,SFO,300.0,,,EK,962
5720,Emirates,SEA,DFW,420.0,,,EK,963
9651,Emirates,JFK,ORD,420.0,,,EK,964
2801,Emirates,LAX,SEA,120.0,,,EK,965
5563,Emirates,LAX,DFW,120.0,,,EK,966
6312,Emirates,SFO,DEN,720.0,,,EK,967
4054,Emirates,BOS,DEN,900.0,,,EK,968
9805,Emirates,ATL,LAX,120.0,,,EK,969
3397,Emirates,DEN,LAX,780.0,,,EK,970
2028,Emirates,JFK,DFW,360.0,,,EK,971
9853,Emirates,DFW,DEN,480.0,,,EK,972
1669,Emirates,MIA,SFO,120.0,,,EK,973
9289,Emirates,JFK,MIA,180.0,,,EK,974
3876,Emirates,SFO,DEN,180.0,,,EK,975
9757,Emirates,SFO,ATL,840.0,,,EK,976
3602,Emirates,MIA,DFW,720.0,,,EK,977
6414,Emirates,ATL,JFK,600.0,,,EK,978
9907,Emirates,SFO,JFK,120.0,,,EK,979
3866,Emirates,ATL,DEN,780.0,,,EK,980
6352,Emirates,SFO,DFW,120.0,,,EK,981
7472,Emirates,DFW,LAX,600.0,,,EK,982
3314,Emirates,ATL,LAX,240.0,,,EK,983
6506,Emirates,DEN,SEA,180.0,,,EK,984
3465,Emirates,DFW,SFO,480.0,,,EK,985
8032,Emirates,MIA,DFW,420.0,,,EK,986
9501,Emirates,LAX,DFW,180.0,,,EK,987
8998,Emirates,BOS,DEN,540.0,,,EK,988
8038,Emirates,ORD,SFO,180.0,,,EK,989
1108,Emirates,ATL,BOS,300.0,,,EK,990
5097,Emirates,ATL,BOS,840.0,,,EK,991
9797,Emirates,MIA,JFK,480.0,,,EK,992
8363,Emirates,SFO,JFK,780.0,,,EK,993
2653,Emirates,BOS,SFO,600.0,,,EK,994
9308,Emirates,BOS,ORD,420.0,,,EK,995
1501,Emirates,DFW,LAX,240.0,,,EK,996
1429,Emirates,SEA,DFW,240.0,,,EK,997
7517,Emirates,BOS,LAX,840.0,,,EK,998
8868,Emirates,SEA,ORD,240.0,,,EK,999
4654,Emirates,LAX,DFW,540.0,,,EK,1000
4856,Emirates,ATL,MIA,120.0,,,EK,1001
2302,Emirates,ORD,DEN,840.0,,,EK,1002
6373,Emirates,DFW,SEA,240.0,,,EK,1003
1483,Emirates,SEA,DFW,720.0,,,EK,1004
7774,Emirates,MIA,DFW,540.0,,,EK,1005
1186,Emirates,SEA,LAX,240.0,,,EK,1006
7344,Emirates,LAX,SEA,540.0,,,EK,1007
7165,Emirates,ORD,MIA,480.0,,,EK,1008
7522,Emirates,BOS,JFK,180.0,,,EK,1009
9249,Emirates,ATL,BOS,720.0,,,EK,1010
3815,Emirates,BOS,DFW,780.0,,,EK,1011
2740,Emirates,MIA,ORD,540.0,,,EK,1012
9868,Emirates,JFK,SFO,360.0,,,EK,1013
6222,Emirates,JFK,BOS,540.0,,,EK,1014
2599,Emirates,JFK,ATL,180.0,,,EK,1015
3622,Emirates,MIA,ORD,780.0,,,EK,1016
2994,Emirates,SEA,DFW,840.0,,,EK,1017
2111,Emirates,DFW,JFK,780.0,,,EK,1018
8673,Emirates,MIA,SFO,780.0,,,EK,1019
4966,Emirates,DEN,DFW,540.0,,,EK,1020
2012,Emirates,ORD,ATL,180.0,,,EK,1021
3255,Lufthansa,JFK,MIA,780.0,632.0,148.0,LH,1
8092,Lufthansa,SFO,SEA,300.0,154.0,146.0,LH,2
7097,Lufthansa,SFO,MIA,120.0,-24.0,144.0,LH,3
4505,Lufthansa,DFW,LAX,360.0,502.0,142.0,LH,4
1179,Lufthansa,MIA,ATL,180.0,322.0,142.0,LH,5
7157,Lufthansa,MIA,ATL,600.0,741.0,141.0,LH,6
8923,Lufthansa,DFW,SEA,420.0,280.0,140.0,LH,7
3996,Lufthansa,SEA,JFK,480.0,620.0,140.0,LH,8
6508,Lufthansa,ATL,BOS,360.0,220.0,140.0,LH,9
5473,Lufthansa,ORD,MIA,420.0,559.0,139.0,LH,10
5865,Lufthansa,SFO,DEN,780.0,641.0,139.0,LH,11
1352,Lufthansa,BOS,SEA,240.0,101.0,139.0,LH,12
2134,Lufthansa,ORD,BOS,840.0,978.0,138.0,LH,13
6280,Lufthansa,DEN,DFW,300.0,438.0,138.0,LH,14
6900,Lufthansa,LAX,SEA,660.0,524.0,136.0,LH,15
4822,Lufthansa,MIA,DEN,420.0,285.0,135.0,LH,16
8461,Lufthansa,ATL,ORD,600.0,466.0,134.0,LH,17
6753,Lufthansa,JFK,ORD,240.0,374.0,134.0,LH,18
1565,Lufthansa,DEN,SFO,360.0,226.0,134.0,LH,19
6757,Lufthansa,SEA,SFO,420.0,551.0,131.0,LH,20
4053,Lufthansa,DFW,ATL,420.0,289.0,131.0,LH,21
9291,Lufthansa,ATL,JFK,360.0,229.0,131.0,LH,22
5261,Lufthansa,DFW,DEN,480.0,350.0,130.0,LH,23
4258,Lufthansa,MIA,ORD,420.0,292.0,128.0,LH,24
3479,Lufthansa,DEN,ORD,900.0,773.0,127.0,LH,25
2182,Lufthansa,SEA,ORD,180.0,307.0,127.0,LH,26
1214,Lufthansa,LAX,DFW,660.0,786.0,126.0,LH,27
3127,Lufthansa,LAX,JFK,240.0,366.0,126.0,LH,28
8318,Lufthansa,MIA,DEN,720.0,846.0,126.0,LH,29
6563,Lufthansa,ORD,LAX,480.0,605.0,125.0,LH,30
